uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,name,artist
spotify:track:0ok6Vdet9WM6SIF0uV1QbL,0.786,0.0575,1,-24.759,1,0.734,0.669,0.0,0.407,0.569,96.864,62747,3,John Clare: On a Lane in Spring,John Glen
spotify:track:5oXpwu86xq0Xr6S3HGifNg,0.586,0.0228,2,-26.536,0,0.541,0.989,0.00207,0.123,0.291,230.781,52000,3,Spring & Fall,Margaret Rawlings
spotify:track:5DVOLVHzdjh6jIeYJ0ioG9,0.616,0.224,11,-20.93,0,0.962,0.393,0.0,0.123,0.546,74.171,131773,3,Ode on the Spring - Thomas Gray,Richard Mitchley
spotify:track:5fnOejfGEGGpWAr5PIiFty,0.686,0.105,11,-26.588,0,0.891,0.979,0.244,0.117,0.408,89.07,60720,3,Spring,Philip Larkin
spotify:track:4k1IpEhRgvY3sH5TyeyWbN,0.756,0.0676,10,-19.944,1,0.912,0.887,0.0,0.13,0.374,78.28,59107,4,Spring Pools,Lesley Frost
spotify:track:1t8XuqJuFvP2O3TXEewPU9,0.75,0.0721,11,-18.974,1,0.76,0.809,0.0,0.115,0.537,78.888,97187,4,A Prayer in Spring,Lesley Frost
spotify:track:1WZPrJthzTVL7gAjbq396I,0.666,0.119,6,-22.122,0,0.955,0.602,0.0,0.313,0.508,79.326,37941,4,Before You Though of Spring By Emily Dickinson,Emily Dickinson
spotify:track:1ouITgdTyzF8OpTiv6c8J8,0.718,0.126,11,-22.439,0,0.938,0.823,0.0,0.314,0.459,122.422,25449,4,A Pang Is More Conspicuous In Spring By Emily Dickinson,Emily Dickinson
spotify:track:337rybPv9xps1PIOfZXYiW,0.751,0.0339,2,-22.493,1,0.862,0.663,0.0,0.23,0.471,123.136,53801,4,I Have A Bird In Spring By Emily Dickinson,Emily Dickinson
spotify:track:39OtrZ5f5Wjzl0MboOncgP,0.743,0.0703,11,-18.996,0,0.844,0.467,0.0,0.122,0.729,85.872,18669,4,The Year's at the Spring - Robert Browning,Richard Mitchley
spotify:track:7lP1zAuvrdP4OiDTeAfpeO,0.69,0.122,11,-23.898,0,0.943,0.666,0.0,0.538,0.575,138.619,62733,3,Spring Morning,David Moore
spotify:track:0y6H7kfoLNVOom9usdw1uX,0.663,0.178,2,-22.342,1,0.955,0.348,0.0,0.235,0.663,82.792,150837,3,"Walt Whitman - These, I, Singing in Spring",Richard Mitchley
spotify:track:5xjMNfGx4RcOdBXQfdUjEq,0.801,0.145,2,-19.191,1,0.914,0.617,0.0,0.0933,0.564,106.048,23917,4,In The Green And Gallant Spring,Richard Mitchley
spotify:track:77vW4CHrV8XnDpkSDOw5bh,0.61,0.0251,2,-23.897,1,0.858,0.413,0.0,0.123,0.803,182.544,23754,5,Slow Spring - Katharine Tynan,Ghizela Rowe
spotify:track:5o54hEktNMR3aDfGVHP0VX,0.671,0.0731,11,-21.476,0,0.91,0.718,0.0,0.25,0.528,85.277,49226,3,Monadnock In Early Spring,Ghizela Rowe
spotify:track:7gBbBAP099f64bl1fC8ovv,0.7,0.0601,11,-23.531,0,0.828,0.589,0.0,0.205,0.438,134.103,49876,3,Katherine Mansfield - Very Early Spring,Ghizela Rowe
spotify:track:1VO5JucQXYAlsuYVbn7Idd,0.746,0.219,1,-23.023,0,0.939,0.249,0.0,0.271,0.712,65.661,52454,4,Spring's Bedfellow - William Morris,Richard Mitchley
spotify:track:54H5XvLZPLpr8DAxOydolp,0.764,0.0361,2,-22.468,1,0.745,0.65,0.0,0.237,0.422,81.244,55310,3,Emily Dickinson - I Have a Bird in Spring,Ghizela Rowe
spotify:track:4mbfABvG9XhsasubJoiw7N,0.734,0.268,5,-14.141,1,0.954,0.687,0.0,0.0954,0.441,91.59,57893,4,Another Spring,"Emma Topping,Christina Rossetti"
spotify:track:4G2oalsJbLDrIq1DjgIncs,0.745,0.104,7,-35.719,0,0.558,0.684,0.0,0.421,0.278,113.139,69000,1,Spring,"Unknown,Princess Grace of Monaco,Richard Pasco,John Carroll"
spotify:track:3LEI3rXbXtxYp1iLOt1Is7,0.729,0.165,9,-20.773,1,0.942,0.35,0.0,0.103,0.523,81.62,80527,4,A Spring Poem From Bion By Eugene Field,Richard Mitchley
spotify:track:7zZUB3zucFzCMHVAsX7d0Z,0.622,0.109,11,-23.578,0,0.957,0.736,0.0,0.151,0.579,77.494,109784,3,Extract Of Spring Day,Ghizela Rowe
spotify:track:2iXQ1olTIJYyil9jAY4imZ,0.587,0.646,5,-14.491,1,0.95,0.625,0.0,0.204,0.114,139.923,53507,1,Spring Time,Chemeca Gant
spotify:track:5ALrdGtSUOKxWUBrFzlKPy,0.711,0.343,3,-16.457,1,0.477,0.644,0.0,0.158,0.941,102.303,33430,3,Shura - Dad - #PressPlayForPride,Various Artists
spotify:track:3mkQF4gxmnym4KoJejDW0o,0.693,0.301,3,-14.488,1,0.408,0.406,0.0,0.0814,0.913,98.216,23217,4,Shura - Gossip - #PressPlayForPride,Various Artists
spotify:track:5ZbQHFSCiTMmxSxxSOWkf5,0.8,0.349,5,-15.887,0,0.388,0.396,0.0,0.0721,0.923,102.143,26766,5,Shura - Crush - #PressPlayForPride,Various Artists
spotify:track:5ZksFgQe1yRsLxZRyqlIym,0.707,0.369,3,-15.874,0,0.36,0.654,0.0,0.0689,0.765,104.408,65505,4,Shura - Be Yourself - #PressPlayForPride,Various Artists
spotify:track:7cRTzS9N5Mn25ZZkzmp6Uy,0.715,0.543,10,-8.807,1,0.335,0.0349,0.0,0.0432,0.926,76.55,172813,4,One Love,Bob Marley & The Wailers
spotify:track:3VSqwaaVdUI2XN5qZqxoMc,0.707,0.467,3,-7.579,0,0.365,0.623,0.0,0.154,0.439,88.142,175952,4,Scorpio's Letter,"Taste of Pluto,Navy"
spotify:track:4ueCKMfynKI8B2SzoPJaTr,0.7,0.725,0,-5.975,1,0.378,0.0827,0.0,0.0256,0.81,170.075,159706,4,100 Pound a Kali,"Green Lion Crew,Cut Stone,Kali Blaxx"
spotify:track:6gkepFIH72ZdSIAjtvS7ZV,0.714,0.683,0,-8.651,1,0.516,0.457,0.0,0.12,0.467,159.893,163853,4,A Vibe (feat. Wiz Khalifa),"Protoje,Wiz Khalifa"
spotify:track:5KQuQptKeiPuCVRHAEfBHW,0.856,0.651,7,-7.832,1,0.364,0.119,8.67e-05,0.136,0.599,81.708,161970,4,Turtlez,"Big Toe,Bonez MC"
spotify:track:4hSJUp6k7QeHLxU32MrLIU,0.807,0.535,11,-6.519,0,0.349,0.191,0.0,0.125,0.925,156.013,125720,4,Ohne Dich,"KASIMIR1441,badmómzjay,WILDBWOYS"
spotify:track:20IGCreXC8TeuEo3RoQZwh,0.829,0.525,0,-8.17,0,0.351,0.2,0.0,0.0691,0.332,132.04,123802,4,badmómz.,badmómzjay
spotify:track:6V1lWr7s8CO5VkxXe4hBtg,0.901,0.536,2,-9.075,0,0.467,0.0312,0.0,0.0932,0.252,132.035,197240,4,PEPPERMINT,Luciano
spotify:track:38ymFU7u5XorxpySYJT0FA,0.727,0.664,7,-7.26,1,0.352,0.22,0.0,0.127,0.558,90.32,193717,4,Verpennt,"187 Strassenbande,Bonez MC,LX,Sa4"
spotify:track:5HQwoi47vjLNqaOc329VNM,0.893,0.433,11,-5.88,0,0.396,0.33,0.0,0.395,0.675,86.01,256667,4,"I Wanna Be Down (feat. Queen Latifah, Yoyo & McLyte) - Remix","Brandy,MC Lyte,Yo-Yo,Queen Latifah"
spotify:track:4xwMnrJdxvwoASWyzNQoLP,0.545,0.904,6,-5.201,1,0.34,0.00298,0.00117,0.0679,0.674,139.871,278227,4,3 Wheel-ups (feat. Wiley & Giggs),"Kano,Wiley,Giggs"
spotify:track:0Nwq52Aiow9vNx8eBFyoKV,0.679,0.885,11,-3.95,0,0.385,0.0906,0.0,0.17,0.732,140.425,188560,4,Evolve or Be Extinct,Wiley
spotify:track:3YRY5W6LylZNFMcFBfjWy3,0.516,0.857,1,-4.435,1,0.377,0.205,0.0,0.497,0.735,140.121,192453,4,Speakerbox,Wiley
spotify:track:6PG5TNJRYxhxf4zapzYM5g,0.584,0.797,10,-3.046,0,0.433,0.147,0.0,0.248,0.915,75.511,182886,4,Wickedest MC Alive,Wiley
spotify:track:0ZKFSIkchY26BiIybn5mTn,0.67,0.763,9,-4.742,0,0.344,0.0689,0.0,0.0798,0.673,140.123,193800,4,Gangsters,Wiley
spotify:track:0Wfabge2M5GOoVYOMwDe1t,0.774,0.794,1,-3.984,0,0.33,0.272,0.0,0.187,0.853,149.871,195600,4,Where Are You Now? (feat. Wiley),"Lady Leshurr,Wiley"
spotify:track:5iKIgnGrF7ppfakcW3fFjV,0.862,0.753,6,-8.109,0,0.369,0.0559,0.0,0.0761,0.73,139.02,183240,4,Crash Bandicoot,Wiley
spotify:track:2NMIPvfgUgIqMvCwpyHqEN,0.629,0.899,10,-3.171,0,0.407,0.0885,0.0,0.0895,0.862,89.688,206521,5,Handle Ya Business,Wiley
spotify:track:5VGKYDyFvTrSK9Xv4IQIed,0.684,0.711,7,-9.795,1,0.381,0.273,0.0,0.151,0.812,139.694,161733,4,He's Too Much,Wiley
spotify:track:5NsH4obL4xdYTmqKHtgXqf,0.783,0.856,7,-7.804,1,0.442,0.175,0.0,0.135,0.834,140.978,208640,4,It's Wiley,Wiley
spotify:track:0nwcFkvS97Ex6BGLUBBCS6,0.799,0.872,10,-6.73,1,0.332,0.147,0.0,0.252,0.916,139.973,205714,4,Step 2001,"Wiley,Zomby"
spotify:track:0D9LGPwzXCFkJ9sdmMRIWv,0.602,0.686,0,-5.876,1,0.377,0.24,0.0,0.237,0.769,139.061,138267,4,50/50,Wiley
spotify:track:5bNpFncCi9sZRYtwUXeF9t,0.526,0.843,8,-5.358,1,0.435,0.708,0.0,0.309,0.853,134.175,158400,4,Stormy Weather,Wiley
spotify:track:1efFKa8kCzYtKwrINT5oeX,0.521,0.936,4,-4.409,1,0.377,0.217,0.0,0.189,0.873,177.35,193074,5,Send Me The Riddim,Wiley
spotify:track:18mqg9528DXPlNUHcHiTLH,0.587,0.803,10,-6.564,0,0.396,0.191,0.0,0.171,0.363,140.36,304405,4,Scene,"Chip,Jammer,D Double E,Jme,Miraa May,Wiley"
spotify:track:6foAjYKVNKWnZMDmrt2LE7,0.425,0.95,11,-4.612,1,0.378,0.277,3.74e-06,0.233,0.465,204.063,216779,4,Chocolate - Spotify Sessions Curated by Jim Eno,The 1975
spotify:track:73Pkn30bE2G358KFRZGpJb,0.518,0.417,10,-10.012,1,0.487,0.726,0.0,0.285,0.446,89.431,272853,4,Contact High - Live from Spotify NYC,Allen Stone
spotify:track:71MbnGezW2U8RgaHnkjWDX,0.648,0.492,3,-7.87,1,0.48,0.703,0.0,0.577,0.673,118.437,333213,4,Roc The Life - Live from Spotify NYC,Rita Ora
spotify:track:1VTcpvgyFKG9fY48kUJd6O,0.541,0.523,0,-9.936,0,0.671,0.651,0.0,0.363,0.671,91.744,274773,4,Sleep - Live from Spotify NYC,Allen Stone
spotify:track:7EijHxeMQoGQ2SXhXZhE3A,0.66,0.471,4,-7.732,1,0.632,0.547,0.0,0.273,0.4,123.419,268738,4,Heart Attack - Live From Spotify NYC,The Asteroids Galaxy Tour
spotify:track:1u3FMEh3u14smbxY1XZc4S,0.55,0.196,11,-16.253,1,0.355,0.766,0.0,0.191,0.492,162.481,221010,4,Lego House - Spotify Sessions,Ed Sheeran
spotify:track:0jKfPdKlcy2hKTBqmpDAjV,0.746,0.654,9,-6.898,0,0.39,0.233,0.0,0.242,0.535,83.073,243692,4,Broke For A Minute,"Poldoore,Barney Artist"
spotify:track:5x48S3L3kieU5g7LhW5TPM,0.932,0.454,7,-12.822,1,0.331,0.0372,0.000169,0.0337,0.53,112.782,229067,4,Totally Together,Galliano
spotify:track:7Kj5uJBPXsOYO03e61IUAF,0.545,0.706,4,-12.662,1,0.448,0.987,0.0186,0.426,0.973,119.471,125921,4,Sally Goodin - Live,"Sleepy Hollow Hog Stompers,Jerry Garcia"
spotify:track:38rXFAj14xVTGFY1GskEIo,0.723,0.412,8,-10.412,1,0.775,0.586,0.0,0.16,0.768,78.76,67135,3,Kelly Clarkson on Annie Lennox,Various Artists
spotify:track:45OXBb9DgEkZHSRyd0XGse,0.747,0.35,5,-9.378,0,0.848,0.696,0.0,0.0979,0.75,141.871,25625,3,Joseph on Aurora,Various Artists
spotify:track:37uc1GStPFvhalbnBOhBCJ,0.704,0.394,9,-8.567,0,0.859,0.89,0.0,0.249,0.845,132.684,19482,5,Zendaya on Loving Yourself,Various Artists
spotify:track:5WvG6GTCksIPzWquoTHNyz,0.733,0.476,1,-8.568,1,0.925,0.879,0.0,0.353,0.742,65.626,47375,3,Zendaya on Cyber Bullying,Various Artists
spotify:track:7DSafv1wQ6vORbAK9LnhFg,0.608,0.399,11,-8.282,1,0.943,0.9,0.0,0.112,0.749,199.425,44500,1,Zendaya on Beyoncé,Various Artists
spotify:track:1kh0SEf7DVvd0Jq0AiHl8y,0.642,0.434,5,-9.388,1,0.779,0.764,0.0,0.336,0.971,162.818,16125,4,Echosmith on WHM,Various Artists
spotify:track:5bPkD3EB1WuYcNC8DPiTEP,0.739,0.449,10,-9.804,0,0.845,0.791,0.0,0.198,0.797,113.389,26000,1,Echosmith on Joni Mitchell,Various Artists
spotify:track:3Qqg51NwzRMMynsuCq1trR,0.723,0.313,9,-10.864,0,0.929,0.765,0.0,0.336,0.905,92.545,21625,4,Sabrina Carpenter on Adele,Various Artists
spotify:track:1fmic8v3pGriX5yfIqPg7H,0.675,0.635,10,-6.741,0,0.872,0.81,0.0,0.36,0.851,86.416,23641,4,Halsey on Patti Smith,Various Artists
spotify:track:1Z8RtwUJG0NBNr12iifzNo,0.731,0.399,6,-11.072,1,0.94,0.851,0.0,0.2,0.607,124.361,45375,5,Lera Lynn on Sister Rosetta Tharpe,Various Artists
spotify:track:78qByw5XQNo6cONxSRY5rV,0.799,0.385,7,-8.052,0,0.9,0.747,0.0,0.358,0.671,136.796,40882,5,Cam on Emmylou Harris,Various Artists
spotify:track:0tENc0xiAvsiczovH6le1h,0.781,0.502,0,-7.62,1,0.947,0.379,0.0,0.332,0.522,112.035,32500,3,Dawn Landes on Skeeter Davis,Various Artists
spotify:track:0ALfCuVEY14cslWusFiRtB,0.69,0.471,3,-10.583,0,0.946,0.507,0.0,0.271,0.742,54.558,16750,4,Girls Rock Mission I,Various Artists
spotify:track:2ERgaHGKzKYCXYx1qLN394,0.715,0.364,6,-11.504,1,0.937,0.448,0.0,0.108,0.67,105.543,49570,5,WILSN on Aretha Franklin,Various Artists
spotify:track:7Hyeo2sASjn4daGByCcxLX,0.677,0.407,7,-10.387,0,0.906,0.482,0.0,0.108,0.707,98.288,33881,4,Kelly Clarkson on Aretha Franklin,Various Artists
spotify:track:1fqu5vQIRLwcaxX8k5VY6r,0.707,0.392,1,-7.324,1,0.846,0.491,0.0,0.359,0.739,80.379,41625,4,Sara Hartman on Nina Simone,Various Artists
spotify:track:4mC56d4QxYosEPUEo5mFJT,0.756,0.311,1,-13.316,1,0.926,0.189,0.0,0.273,0.806,80.911,65250,4,Amy Grant on Carole King,Various Artists
spotify:track:408HttK1iGDx2NMS4AAXKQ,0.729,0.263,10,-13.447,0,0.936,0.555,0.0,0.277,0.45,66.137,45500,3,Powers on Grace Jones,Various Artists
spotify:track:4Ho2Ttbs3MVZiZpzfTge1l,0.717,0.395,8,-6.882,1,0.797,0.48,0.0,0.333,0.796,125.999,78500,5,Connie Constance on Billie Holiday,Various Artists
spotify:track:5vVRJ7YpG8uELQHQw2sVgZ,0.631,0.384,5,-7.253,1,0.909,0.526,0.0,0.356,0.67,143.991,51484,3,Kari Faux on Erykah Badu,Various Artists
spotify:track:52wkEBdEFM7YUGLMWRaABQ,0.712,0.368,10,-10.122,0,0.883,0.725,0.0,0.0859,0.722,129.732,52187,4,Emily Kinney on Mariah Carey,Various Artists
spotify:track:7jdgl643sGyOSVJvBRphv6,0.785,0.484,1,-7.873,1,0.719,0.765,0.0,0.299,0.851,59.286,37172,3,Nikki Yanofsky on Ella Fitzgerald,Various Artists
spotify:track:7jI4RB8Sq4rHjf4Yo3vGli,0.717,0.41,4,-8.927,1,0.86,0.922,0.0,0.22,0.967,113.415,17554,4,Betty Who on her Mother,Various Artists
spotify:track:4H7wJ8lV5XqaLyxHRpNy4b,0.745,0.642,7,-5.948,0,0.61,0.854,0.0,0.483,0.702,76.684,52323,4,Sara Evans on Patsy Cline,Various Artists
spotify:track:048a2PS5RCm137BnP2XZP2,0.754,0.327,0,-9.424,0,0.816,0.567,0.0,0.0931,0.729,131.565,45166,3,Kelly Clarkson on Bonnie Raitt,Various Artists
spotify:track:5DxtKeGna8NIG4rjAtWD1c,0.709,0.49,9,-8.196,1,0.833,0.956,0.0,0.199,0.362,76.948,78942,4,Striking Matches on Bonnie Raitt,Various Artists
spotify:track:3gSP3wVC034l0m3cY8EHHl,0.714,0.439,3,-11.095,1,0.951,0.943,0.0,0.25,0.666,81.814,60056,3,Ashley Monroe on Dolly Parton,Various Artists
spotify:track:4LPf2jCG9Z3valiLbVdtdE,0.791,0.629,4,-9.591,1,0.796,0.254,0.0,0.172,0.858,82.566,38262,4,Alo Lee on TĀLĀ & Banks,Various Artists
spotify:track:6YYk1bbAFuMpAY4QpiKOtk,0.796,0.381,10,-9.378,0,0.919,0.578,0.0,0.169,0.773,71.48,27250,3,BB Diamond on Janet Jackson,Various Artists
spotify:track:4dYNEfDoa6mX4TSIRAYOUQ,0.636,0.436,9,-6.922,0,0.58,0.749,0.0,0.271,0.766,168.272,47203,3,Larkin Poe on Heart,Various Artists
spotify:track:6wutcmiLmgqBJma2MkKUIs,0.765,0.486,3,-10.49,1,0.94,0.539,0.0,0.264,0.479,86.421,18625,5,Girls Rock on Speedy Ortiz,Various Artists
spotify:track:2yIMotUDLRh5U0P3vxn5VE,0.824,0.425,10,-6.061,0,0.551,0.537,0.0,0.104,0.87,55.688,19250,3,Leslie Grace on Selena Quintanilla,Various Artists
spotify:track:4cMbScuOqBRRMR35PdPlvX,0.778,0.336,11,-8.637,0,0.842,0.831,0.0,0.267,0.475,73.281,29244,4,Natalia Jimenez on Gloria Estefan,Various Artists
spotify:track:2jVQ0L9LUJVr20VXb73yDA,0.646,0.346,2,-7.962,1,0.804,0.751,0.0,0.333,0.654,88.888,49375,4,Natalia Jimenez - What I've Learned,Various Artists
spotify:track:4zqaXTz1TqrlRGxjF45Na5,0.706,0.246,8,-8.679,0,0.744,0.498,0.0,0.192,0.908,87.057,29500,3,Paty Cantú - What I've Learned,Various Artists
spotify:track:3nPOaVsc12ZCGkHPUFCvms,0.699,0.306,6,-10.767,1,0.952,0.619,0.0,0.31,0.866,47.936,22000,4,Paty Cantú on Shakira,Various Artists
spotify:track:5me5yFJlnKZr2spcxSbCTW,0.447,0.544,0,-6.509,1,0.378,0.466,0.133,0.547,0.625,139.925,125643,4,PISTOLWHIP,spill tab
spotify:track:53tv6ZbyeAwfAUwFaxYbfO,0.841,0.672,1,-5.557,0,0.371,0.0122,0.0,0.321,0.599,157.026,146845,4,Hellcats & Trackhawks,"Only The Family,Lil Durk"
spotify:track:6toQdWWc4noiOk3Eo5mVDS,0.853,0.426,1,-6.812,1,0.374,0.0765,0.0,0.104,0.201,160.051,200424,4,Beat Box 3 (feat. DaBaby),"SpotemGottem,DaBaby"
spotify:track:7zdbph3L2fiexGdn7Hcd3j,0.658,0.669,11,-5.01,0,0.34,0.35,0.0,0.0787,0.558,169.715,187765,3,38 Sides (feat. YoungBoy Never Broke Again),"NoCap,YoungBoy Never Broke Again"
spotify:track:1A8990rtwHQ417l3yADe5t,0.753,0.659,8,-9.671,1,0.416,0.659,0.0,0.098,0.459,146.022,116256,4,GNF (OKOKOK),Polo G
spotify:track:1YL2Gvo36BnxY8mGzjLWHd,0.878,0.524,4,-8.312,1,0.363,0.124,0.0,0.118,0.806,149.145,181211,4,Ugly (feat. Gucci Mane),"Pooh Shiesty,Gucci Mane"
spotify:track:2tKkPDbXCDZzhpJgY338dt,0.787,0.654,11,-5.142,0,0.336,0.00897,0.0,0.309,0.487,144.906,192052,4,Should've Ducked (feat. Pooh Shiesty),"Lil Durk,Pooh Shiesty"
spotify:track:4AEbBClHu7ZUqbo1iaC44Y,0.828,0.663,10,-6.158,0,0.357,0.172,0.0,0.206,0.691,78.477,165121,4,Up The Sco (feat. Lil Durk),"Icewear Vezzo,Lil Durk"
spotify:track:2bo0HCDcZj8BYjoht9zYgk,0.909,0.617,1,-7.736,1,0.401,0.044,0.0,0.233,0.301,136.924,136939,4,Time Today,Moneybagg Yo
spotify:track:7iMSOLaGijc7I6RcF6igti,0.797,0.605,2,-7.9,0,0.377,0.144,0.0,0.35,0.518,139.963,185402,4,Box of Churches (feat. 21 Savage),"Pooh Shiesty,21 Savage"
spotify:track:2qrcvpJgVaRPeMyXSmCn2s,0.827,0.513,1,-8.109,0,0.335,0.0131,0.0,0.0823,0.249,133.005,202588,4,Clappers (feat. 42 Dugg),"Slimelife Shawty,42 Dugg"
spotify:track:4vwfGk1D9kkPocFBzby1DA,0.688,0.677,1,-7.269,1,0.384,0.418,0.0,0.16,0.762,143.062,169615,4,Legendary,"Klass Murda,Pooh Shiesty"
spotify:track:0xqIHhl2lJ7Y406KksUCUN,0.452,0.868,4,-4.246,0,0.418,0.129,0.0,0.118,0.566,185.909,303674,4,Politics (feat. G Herbo & DaBoii),"YBN Nahmir,DaBoii,G Herbo"
spotify:track:0Gu03Pbo5JWcmOvnjvwmGo,0.624,0.584,6,-7.941,0,0.347,0.0755,3.55e-06,0.122,0.295,104.348,174676,3,Free Foo,Foogiano
spotify:track:4DNhuBSBRZ1DQn0PbBiBpF,0.843,0.535,6,-8.922,1,0.507,0.403,0.0,0.101,0.409,73.063,121853,4,61st to 64th,Lil Zay Osama
spotify:track:617jfrefuywyFVV2E5Skec,0.787,0.53,6,-6.015,0,0.339,0.00545,0.0,0.078,0.39,82.113,257063,4,Zero Tolerance,"Pacman da Gunman,Nipsey Hussle,Mozzy"
spotify:track:1al3yMZMcrZobC6F3Itly3,0.755,0.556,6,-9.535,0,0.332,0.0481,0.0,0.297,0.504,140.028,185053,4,Minute Phone,Action Pack
spotify:track:3HHjoIaRHX0QiFZB2I1BS1,0.65,0.742,1,-5.504,0,0.398,0.052,0.0,0.414,0.411,170.064,169996,4,No Brakes,Slimelife Shawty
spotify:track:3fjIh8qgAbwPjri1mFpHxO,0.614,0.762,1,-7.142,0,0.345,0.0528,0.0,0.116,0.376,144.997,120066,4,Hits Inna Daytime (feat. BIG30),"DCG Shun,DCG Bsavv,BIG30"
spotify:track:5WZKlDPxVvD6QoGVqASJyy,0.833,0.766,7,-4.309,1,0.406,0.0796,3.82e-06,0.158,0.63,144.916,211834,4,Off the Yak,Young M.A
spotify:track:3y3lDeOb2c3FYCniav00EY,0.703,0.555,8,-8.199,1,0.382,0.0382,0.0,0.246,0.702,177.205,178949,4,8 Figures (feat. Meek Mill),"DaBaby,Meek Mill"
spotify:track:0clgpNtf5iemK5gUYcBT1E,0.763,0.866,1,-4.799,1,0.332,0.0821,0.0,0.226,0.647,149.962,169639,4,Really Like That,G Herbo
spotify:track:6SNYJG1rOe01x83XtaXXNi,0.863,0.61,1,-4.972,1,0.349,0.0655,0.0,0.151,0.584,140.062,200013,4,Period (feat. DaBaby),"Boosie Badazz,DaBaby"
spotify:track:4qajoR64y5MU1NmAyt6rEm,0.843,0.44,9,-10.399,0,0.345,0.0696,0.0,0.106,0.707,139.946,116571,4,Where Were You,Calboy
spotify:track:6LLzr3r1gpl6aYnqlwdg0R,0.703,0.675,8,-4.973,0,0.361,0.0792,0.0,0.143,0.579,162.033,178899,4,Big Steppa,"NLE Choppa,TG Kommas"
spotify:track:3iB0GEK5aK6bhUgWdbZdNE,0.574,0.464,1,-10.523,1,0.528,0.016,0.0,0.0783,0.437,88.688,162847,4,My Ambitionz,Mozzy
spotify:track:36xO92aV5Po93nqxVEJuOY,0.836,0.512,11,-12.002,1,0.372,0.613,1.28e-05,0.0574,0.765,144.007,226250,4,Warm Ups (feat. Leeky G Bando),"Rah Swish,Leeky G Bando"
spotify:track:5MvPdnTDm0GTaaFUGJRujF,0.865,0.811,11,-4.694,0,0.412,0.00654,0.0,0.103,0.365,143.975,113014,4,Blixky Gang Freestyle Pt. 2,22Gz
spotify:track:2zBbuueMlel8FVfLJn3hNS,0.871,0.47,5,-9.095,0,0.416,0.139,0.0,0.103,0.487,81.469,200245,4,Offense,OMB Peezy
spotify:track:02L5PMxdlR9xwqT6uQuRMx,0.667,0.45,7,-6.341,0,0.425,0.16,1.06e-06,0.255,0.513,149.923,224235,4,Money Gang (feat. Pooh Shiesty),"Big $tunt,Pooh Shiesty"
spotify:track:72kf03BwJJD44PmGbpedSR,0.785,0.564,2,-8.218,1,0.346,0.107,0.0,0.174,0.539,74.951,149656,4,Pistol Tottin (feat. Foogiano),"Memo600,Only The Family,Foogiano"
spotify:track:6snYsavG9vq3C7RGN98dst,0.626,0.615,1,-6.142,1,0.346,0.265,0.0,0.0812,0.611,52.145,166841,3,Gang Signs (feat. ScHoolboy Q),"Freddie Gibbs,ScHoolboy Q"
spotify:track:72GT4vlxNfMTeFt9hgTHW7,0.755,0.628,8,-6.136,1,0.384,0.478,0.0,0.0907,0.53,149.804,124232,4,Bandemic,Bizzy Banks
spotify:track:07VOlyshShGMYBPgjTIZoz,0.885,0.741,10,-7.967,1,0.381,0.357,0.0,0.342,0.603,139.144,110375,4,"""BOP""",CJ
spotify:track:3r56zMIKGtWWAr9F1hQz98,0.464,0.698,0,-5.944,1,0.407,0.239,0.0,0.136,0.624,152.555,161376,4,I Gotcha,YFN Lucci
spotify:track:7uzseg5ubkERYPPMBKR24q,0.802,0.414,1,-8.522,0,0.524,0.396,0.0,0.11,0.644,140.004,174857,4,DFA,Qrunitup
spotify:track:2k2TSG2paek2RKnxamv1YS,0.874,0.515,10,-6.973,1,0.845,0.00645,0.0,0.106,0.497,156.931,162575,4,Is You Fuckin?,Yella Beezy
spotify:track:1kyG3F7hgVNnU3MqKfDGvM,0.631,0.806,9,-5.951,0,0.383,0.011,0.0,0.695,0.479,119.69,152020,5,Life I Live,Yungeen Ace
spotify:track:08JsD3xllB0f41wAFXqDpO,0.755,0.811,8,-5.462,0,0.379,0.0834,0.0,0.387,0.824,159.965,126750,4,Big Steppa (feat. Sada Baby),"Fredo Bang,Sada Baby"
spotify:track:13kurkVPWg9eJQ5QL6LR5f,0.393,0.93,6,-5.321,1,0.524,0.0523,0.000131,0.0935,0.487,81.728,190007,4,Loose Change - Live from Spotify NYC,Royal Blood
spotify:track:5hKXO3AquHMBqOzWrUh05c,0.478,0.956,0,-4.672,1,0.913,0.742,0.0,0.914,0.303,129.238,490400,5,Are You Lonely?,Al Madrigal
spotify:track:6BE7LslZLKghWcE7KCdN6o,0.492,0.781,10,-14.531,0,0.929,0.847,0.0,0.824,0.22,80.891,110733,3,Are You Guys Drug Dealers?,Bill Hicks
spotify:track:76BsWx5CizTqxtEgWA7qPZ,0.523,0.857,11,-7.489,1,0.907,0.838,0.0,0.481,0.647,84.418,77867,3,You Thinkin' What I'm Thinkin'?,Beards Of Comedy
spotify:track:5B31KBrpz0F2SxANyDJhnV,0.728,0.713,4,-6.425,1,0.942,0.847,0.0,0.703,0.795,92.896,57013,4,Are White People Psyched All The Time?,Aziz Ansari
spotify:track:3DRXhIg1LLF9E8XhwmahzW,0.614,0.596,11,-10.784,1,0.931,0.957,1.92e-06,0.386,0.455,140.699,273780,3,A Question For The Ladies,Bill Hicks
